driverId,days_since_last_trip,completed_deliveries_last_30_days,avg_rating_last_30_days,total_earnings_last_30_days,wallet_balance,tenure_in_days,churn
584,12,21,4.74,10361.79,1658.32,106,1
585,12,13,4.69,8106.3,887.35,624,1
586,28,6,4.58,3246.11,698.7,1389,1
587,6,28,4.84,16074.41,1721.57,1043,0
588,3,20,4.77,11278.82,978.99,175,0
589,5,14,4.77,10063.09,1988.51,1260,0
590,6,19,4.71,9937.57,925.45,1270,0
591,4,25,4.8,12299.73,0.0,1207,0
592,15,9,4.66,5338.17,844.98,1356,1
593,6,17,4.97,9190.67,1789.49,382,0
594,0,15,4.99,9820.36,1260.66,1469,0
595,6,17,4.91,10610.0,855.49,501,0
596,7,16,4.72,7255.38,947.9,1208,0
597,24,7,4.63,3875.6,690.34,881,1
598,4,20,4.76,9347.03,261.56,1175,0
599,6,20,4.95,9196.15,0.0,952,1
600,5,15,4.89,4535.08,472.56,974,1
601,6,17,4.75,10998.74,2104.06,935,0
602,0,27,4.91,12327.31,211.22,1175,0
603,22,17,4.56,8171.38,39.95,1116,1
604,23,7,4.64,5257.5,685.17,227,1
605,6,16,4.81,7503.74,651.35,1244,1
606,6,20,4.87,10234.03,521.3,818,0
607,0,18,4.95,10168.45,2075.29,504,1
608,6,18,4.82,10079.38,495.9,785,0
609,4,26,4.82,12431.34,1720.42,1451,0
610,11,13,4.54,8139.03,1481.68,1290,0
611,0,16,4.99,8444.95,749.36,1255,0
612,11,14,4.72,8066.08,1398.62,710,1
613,3,20,4.86,9425.8,1521.9,1182,1
614,8,19,4.96,9969.1,1208.15,596,0
615,7,18,4.73,10368.27,827.6,1038,0
616,2,22,4.86,13095.9,2903.77,970,1
617,5,19,4.86,9354.15,1687.53,397,0
618,17,10,4.79,4866.07,816.34,421,1
619,6,22,4.82,12669.27,1393.76,119,0
620,0,24,4.96,13082.04,882.59,235,0
621,5,18,4.8,10927.71,0.0,667,0
622,3,23,4.89,10748.59,1636.6,732,0
623,8,18,4.83,9800.79,803.6,272,1
624,6,17,4.81,10374.06,1339.96,642,1
625,0,21,4.9,10220.19,3113.02,918,0
626,6,14,4.76,9846.83,2075.67,371,1
627,12,16,4.74,10271.54,1494.76,527,0
628,14,15,4.65,7820.99,796.67,570,1
629,0,28,4.85,13831.6,2324.86,772,0
630,3,28,4.93,15282.19,2673.84,568,0
631,4,26,4.87,13782.24,1017.19,1113,0
632,2,28,4.88,17019.75,1483.55,511,0
633,4,22,4.73,9991.91,1307.24,667,0
634,0,26,4.9,11303.95,519.6,587,0
635,1,18,4.87,9484.05,481.8,298,0
636,9,22,4.83,12487.82,228.98,1038,0
637,2,21,4.96,10808.72,2670.14,376,0
638,11,13,4.74,8077.7,23.94,466,0
639,0,19,4.86,11916.24,9.05,1195,1
640,6,16,4.88,9079.34,0.0,1424,1
641,4,24,4.8,12888.09,2008.74,1016,0
642,15,10,4.74,5203.26,217.47,1377,1
643,15,9,4.59,4865.1,830.67,1285,1
644,4,23,4.82,9625.51,981.08,736,1
645,7,9,4.9,4247.47,904.13,1162,0
646,2,25,4.88,15428.12,580.18,512,0
647,6,15,4.88,10018.45,1126.57,706,1
648,0,14,4.95,6242.28,1221.31,817,0
649,4,25,4.93,14225.25,2888.44,1441,0
650,2,19,4.84,7641.57,1506.83,1277,0
651,20,4,4.75,2621.45,406.97,749,1
652,5,28,4.99,14329.27,1460.73,989,0
653,6,21,4.82,14984.54,2280.06,327,0
654,4,22,4.75,10344.48,0.0,1212,0
655,3,17,4.81,8476.68,660.29,842,0
656,2,17,4.89,9243.04,2023.58,813,0
657,24,8,4.52,5358.29,966.85,1156,1
658,16,10,4.67,6265.3,37.19,960,0
659,1,17,4.85,10164.8,1348.24,136,1
660,13,17,4.76,8559.11,363.07,453,1
661,4,19,4.97,11373.98,922.34,289,1
662,0,28,4.93,19399.01,4309.89,1110,1
663,6,14,4.74,8261.45,0.0,81,1
664,1,28,5.0,12665.91,95.54,327,0
665,2,24,4.86,13267.53,1510.36,908,0
666,11,14,4.65,5193.32,771.37,1051,1
667,2,20,4.79,11768.66,975.46,769,1
668,21,2,4.6,1374.16,336.47,1295,1
669,9,12,4.7,7327.6,662.74,1380,0
670,17,15,4.75,8231.73,1090.37,224,1
671,7,29,4.62,17027.31,1803.21,1430,0
672,19,6,4.76,3524.93,347.66,933,1
673,4,26,4.9,16237.01,2653.89,965,0
674,6,16,4.79,9503.85,432.93,169,0
675,5,20,4.89,12069.56,2476.75,944,0
676,23,12,4.57,5796.29,1095.87,1096,1
677,1,27,4.81,13023.6,2393.92,883,0
678,6,13,4.86,5818.22,1707.17,154,1
679,13,14,4.74,6412.15,916.55,799,1
680,4,15,4.8,8090.34,959.77,1405,0
681,19,12,4.68,6482.94,992.29,1093,0
682,4,26,4.93,14352.18,1053.48,231,0
683,1,25,4.96,11821.3,1156.91,1441,0
684,6,17,4.85,9260.42,365.43,1439,1
685,4,20,4.82,12450.11,2645.17,279,0
686,0,16,4.92,9014.38,275.0,1207,0
687,0,32,4.82,16486.83,628.8,627,0
688,2,16,4.94,9050.1,793.94,902,0
689,14,13,4.81,8186.56,171.94,684,1
690,21,8,4.81,4417.45,291.78,1180,0
691,6,27,4.76,13400.26,1025.59,1495,0
692,1,17,4.81,8204.87,1418.5,1198,1
693,6,20,4.86,9505.17,0.0,1399,0
694,18,11,4.68,5289.71,393.87,1420,1
695,13,18,4.82,10428.66,1372.82,162,1
696,3,22,4.94,14455.19,2081.2,402,0
697,1,12,4.99,5816.06,1877.64,1091,0
698,22,9,4.66,4423.25,1011.5,897,1
699,18,7,4.76,3216.51,792.74,103,1
700,0,30,4.84,19222.17,0.0,169,0
701,17,13,4.73,7594.52,1045.2,795,1
702,1,25,4.87,11714.25,1855.1,935,1
703,0,23,4.87,11899.27,145.15,276,0
704,14,12,4.87,7706.56,652.21,281,0
705,6,30,4.73,15424.98,2602.3,220,0
706,4,14,4.84,7953.97,1424.45,860,0
707,23,6,4.65,3568.52,836.25,41,1
708,18,15,4.75,7272.16,867.17,871,1
709,0,19,4.8,6588.62,406.02,729,1
710,7,15,4.79,7506.01,1160.92,714,1
711,14,10,4.7,4925.31,640.45,1028,0
712,6,26,4.66,14555.78,2085.39,798,0
713,32,0,4.54,319.78,112.29,1099,1
714,10,17,4.68,8766.32,938.09,1152,1
715,1,18,4.76,11013.57,1564.64,1382,1
716,2,18,4.93,6275.0,729.25,1204,0
717,17,9,4.69,4981.73,504.83,791,1
718,34,0,4.28,466.94,156.25,753,1
719,1,22,4.85,9268.82,336.45,376,0
720,1,17,4.95,8406.12,1467.73,911,0
721,14,12,4.7,6665.38,621.27,234,1
722,0,20,4.92,11356.0,0.0,1398,1
723,0,19,4.8,10612.63,587.38,1272,0
724,21,12,4.69,5960.5,293.33,206,1
725,16,6,4.78,3396.46,305.94,1185,1
726,20,14,4.78,9232.45,503.81,202,0
727,8,16,4.69,10731.88,1056.09,1090,0
728,3,20,4.83,10256.16,1251.64,158,0
729,23,5,4.76,3116.91,238.31,747,1
730,3,18,4.91,8088.08,905.96,997,0
731,3,18,4.84,10975.53,1749.68,1101,0
732,20,9,4.68,6468.51,571.88,645,1
733,10,24,4.8,11680.74,1887.98,1384,1
734,22,9,4.63,6117.01,1350.58,1168,1
735,1,22,4.91,12697.38,374.74,336,1
736,29,5,4.62,2713.13,443.97,1016,1
737,6,24,4.74,11387.33,3055.95,1103,0
738,9,18,4.76,12844.16,1577.35,520,0
739,24,12,4.61,7496.8,311.63,1115,1
740,4,16,4.82,9661.16,1436.24,1350,0
741,12,10,4.78,5327.26,527.0,1231,1
742,8,20,4.81,10610.68,63.75,1150,0
743,15,10,4.68,4649.01,449.74,962,1
744,22,8,4.75,4560.2,131.08,427,1
745,10,17,4.78,8360.15,0.0,1198,0
746,0,15,4.98,7066.57,1247.45,565,1
747,2,23,4.96,10394.83,0.0,812,1
748,29,4,4.52,3217.36,721.13,492,1
749,31,0,4.54,454.17,115.47,490,1
750,30,0,4.31,362.63,130.32,261,1
751,0,29,4.9,12368.73,2963.05,1443,0
752,4,23,4.89,11469.49,2232.95,247,0
753,14,10,4.75,4175.92,354.52,156,1
754,13,12,4.71,6875.86,414.99,1406,1
755,0,14,5.0,6866.3,809.69,845,0
756,6,22,4.79,12966.36,2431.04,673,1
757,1,18,4.92,7237.5,1851.19,1114,0
758,5,22,4.83,10667.94,297.38,593,0
759,2,19,4.86,11717.95,1976.67,218,1
760,0,31,4.93,19569.14,2071.65,1102,0
761,0,27,4.99,13840.26,1492.53,288,0
762,24,5,4.66,3012.01,524.63,842,1
763,13,11,4.72,6151.52,0.0,1425,1
764,26,4,4.72,2977.96,379.64,1406,1
765,5,13,4.86,6675.28,66.77,560,0
766,4,24,4.85,12280.92,1962.88,1177,0
767,4,15,4.91,6920.54,919.34,930,1
768,7,17,4.83,8444.92,2081.98,734,0
769,4,17,5.0,9335.86,2136.44,235,1
770,13,16,4.75,9780.74,593.52,583,0
771,16,10,4.8,5968.62,794.73,988,1
772,19,11,4.72,6452.73,1562.03,1480,1
773,2,22,4.89,9435.67,1366.4,37,0
774,5,16,4.8,7193.04,1199.05,1085,1
775,2,24,4.84,13895.2,3285.21,1274,1
776,0,22,4.91,10670.29,2439.77,1428,1
777,11,17,4.71,7727.82,917.93,652,0
778,6,17,4.78,9188.22,1805.97,204,0
779,12,10,4.76,6048.25,1133.87,428,0
780,0,24,4.97,11851.11,2903.59,1280,0
781,34,0,4.38,326.53,106.25,1320,1
782,34,0,4.58,325.49,169.43,966,1
783,5,28,4.76,16478.08,1258.12,210,0
784,19,10,4.81,6106.2,934.46,209,1
785,2,19,4.94,11743.27,2163.59,732,0
786,13,14,4.84,7484.97,1234.5,894,0
787,20,15,4.58,7655.08,1053.4,77,1
788,16,9,4.74,4588.1,573.32,1038,0
789,16,18,4.65,8476.3,1460.6,830,0
790,5,25,4.88,14662.0,2195.33,48,1
791,17,8,4.73,3341.11,520.22,170,1
792,10,27,4.82,12777.11,2110.08,697,0
793,1,14,4.82,7415.32,0.0,1092,0
794,1,22,4.8,9360.9,1341.58,1243,0
795,14,14,4.7,6997.64,0.0,664,1
796,7,12,4.83,6598.66,276.28,464,1
797,5,17,4.81,10409.62,1430.96,1453,1
798,23,8,4.67,4373.38,520.92,704,1
799,9,13,4.72,7405.08,0.0,493,1
800,4,22,4.84,9088.23,0.0,680,0
801,4,14,4.94,5988.17,508.83,47,0
802,6,15,4.84,5552.34,0.0,473,1
803,14,14,4.77,8648.4,21.65,787,1
804,6,19,4.85,9243.3,611.55,1380,0
805,5,28,4.79,15127.16,2677.4,1115,1
806,12,11,4.87,6312.62,148.16,1178,1
807,11,19,4.79,10909.03,0.0,831,0
808,17,17,4.72,11659.48,2497.15,192,1
809,0,23,4.93,11724.11,2058.06,604,0
810,13,14,4.82,6847.31,882.18,1495,1
811,5,22,4.74,12688.8,1293.37,94,0
812,0,21,4.88,14341.27,3936.74,1322,0
813,10,23,4.94,11353.15,1468.13,1036,0
814,12,18,4.88,8685.51,985.74,447,0
815,5,26,4.82,8708.13,781.62,1173,0
816,15,9,4.78,3799.28,540.24,1260,0
817,3,24,4.83,14909.14,682.03,93,0
818,2,21,4.88,10958.53,2155.03,186,0
819,3,21,4.82,9359.61,1976.93,1008,0
820,4,24,4.81,12087.05,2481.17,1498,0
821,10,16,4.74,11428.47,1142.99,65,1
822,18,9,4.82,4851.23,678.77,1008,1
823,12,12,4.73,8518.78,13.0,230,1
824,1,30,4.95,13198.75,44.26,985,0
825,4,22,4.81,13792.16,2328.62,946,0
826,1,15,4.83,7111.99,1285.58,162,0
827,10,17,4.81,7923.22,0.0,1030,0
828,2,18,4.77,8438.46,61.64,1348,1
829,5,19,4.88,9253.71,256.66,1299,1
830,15,14,4.72,8619.06,1209.95,72,0
831,9,12,4.75,5891.08,478.31,391,0
832,3,15,4.8,9580.08,157.56,384,1
833,3,17,4.99,8108.34,660.08,696,0
834,8,17,4.8,8878.56,703.41,240,0
835,6,9,4.81,4525.56,837.55,1285,1
836,1,23,4.93,15168.56,1255.72,1171,0
837,19,14,4.63,7749.22,1784.07,1218,1
838,5,17,4.91,9381.85,0.0,321,1
839,5,20,4.83,9964.34,1464.93,51,0
840,2,18,4.76,8587.08,2367.19,1368,0
841,4,29,4.8,13222.61,1277.32,454,0
842,3,17,4.77,10966.32,933.03,994,0
843,3,23,4.86,9507.02,534.12,1366,0
844,6,20,4.76,10126.57,0.0,83,1
845,5,23,4.77,13604.01,2580.8,38,0
846,21,11,4.69,4911.4,228.73,37,1
847,27,7,4.61,4159.22,766.38,259,0
848,2,15,4.94,7144.23,1033.87,105,0
849,1,30,4.95,15837.31,2527.28,1235,0
850,15,13,4.73,6998.89,224.33,920,1
851,34,0,4.45,588.68,174.47,1470,1
852,19,11,4.59,6685.46,766.8,1208,1
853,0,30,4.93,13299.63,1566.77,1445,0
854,2,14,4.89,7025.44,0.0,380,1
855,0,15,4.95,8177.84,1218.36,453,0
856,17,10,4.69,5534.88,1651.84,1278,1
857,6,20,4.8,11023.81,55.09,389,0
858,5,23,4.81,13509.83,2508.32,114,1
859,6,23,4.92,7769.7,702.06,1013,0
860,2,22,4.88,12293.04,266.51,1207,0
861,6,20,4.72,10575.16,548.86,1453,0
862,0,23,4.93,10648.86,2399.6,1393,0
863,8,16,4.77,8781.22,1168.35,206,0
864,12,14,4.84,8434.41,821.94,1164,0
865,9,18,4.83,8352.67,0.0,1273,1
866,3,26,4.94,16404.87,2405.99,1056,0
867,17,11,4.78,6872.67,1297.03,1235,1
868,11,17,4.84,9740.79,1291.28,1261,1
869,1,16,4.95,6837.59,187.79,686,0
870,2,15,4.92,10563.11,1589.7,89,0
871,8,20,4.75,10822.82,2746.43,700,1
872,3,21,4.77,11467.17,1065.36,326,0
873,1,31,4.81,16308.33,3055.28,197,1
874,1,19,4.92,10546.18,917.57,213,0
875,1,23,4.71,13619.62,1215.24,1055,0
876,5,15,4.83,8051.84,1019.9,771,0
877,6,19,4.8,8274.13,672.41,823,0
878,2,19,4.95,11540.55,781.94,1125,0
879,11,14,4.76,6598.94,708.44,835,0
880,3,14,4.82,6333.17,1190.15,956,1
881,3,13,4.94,6609.12,766.92,156,1
882,2,27,4.85,13193.6,1370.12,1281,0
883,15,14,4.71,8000.56,979.98,689,0
884,30,0,4.47,882.01,280.64,258,1
885,5,21,4.85,10251.35,300.83,1225,0
886,0,17,4.86,9210.13,1507.95,1109,0
887,2,25,4.84,12120.21,2098.86,107,0
888,1,22,4.97,12938.53,1179.37,313,0
889,18,10,4.7,5764.82,1208.22,53,1
890,0,20,4.85,11606.35,2100.35,428,0
891,30,0,4.56,505.45,206.3,176,1
892,6,21,4.83,11555.58,39.29,1073,0
893,5,13,4.79,7941.65,573.61,798,1
894,18,17,4.67,10020.99,540.58,1470,0
895,0,16,4.82,9006.47,1484.51,1131,0
896,15,13,4.74,6645.83,1199.61,928,1
897,1,16,4.78,7331.39,630.32,778,0
898,18,5,4.73,2855.34,296.09,110,1
899,6,23,4.78,12843.05,3637.14,133,1
900,0,25,4.93,10791.63,1325.3,935,0
901,17,9,4.74,6111.12,962.86,36,1
902,0,20,4.89,10491.85,959.92,92,0
903,1,29,4.93,14587.27,3088.8,352,0
904,16,19,4.83,10460.46,1454.46,1329,0
905,5,11,4.92,6721.78,807.32,704,0
906,20,13,4.59,8375.72,1067.03,1073,1
907,8,16,4.76,8242.55,649.9,634,0
908,7,18,4.78,9057.6,327.54,284,0
909,3,16,4.89,9048.09,969.04,575,0
910,1,21,4.83,8886.89,2032.55,164,0
911,30,0,4.44,885.02,140.38,1162,1
912,1,19,4.82,8481.96,1648.93,299,0
913,6,23,4.84,10038.28,754.28,583,0
914,3,23,4.89,14653.4,0.0,1470,0
915,3,26,4.77,9581.9,627.39,900,1
916,6,22,4.78,13682.33,0.0,704,0
917,16,11,4.59,7122.66,1217.19,828,1
918,15,6,4.56,3291.96,0.0,1182,1
919,19,7,4.72,3965.59,462.98,404,0
920,3,24,4.87,9697.64,490.38,965,0
921,5,15,4.84,7173.31,417.67,1312,0
922,0,21,4.99,11405.47,1946.39,871,1
923,13,16,4.63,8968.99,881.78,686,0
924,3,20,4.7,10700.08,1126.08,243,0
925,6,15,4.74,8663.45,897.48,394,0
926,1,19,4.72,10040.52,764.05,1420,0
927,17,13,4.67,5733.46,281.58,825,1
928,16,11,4.76,6162.74,0.0,472,1
929,19,15,4.71,6815.62,944.5,645,1
930,0,21,4.95,10232.5,1332.97,879,0
931,34,0,4.4,764.14,239.69,820,1
932,2,21,4.83,8709.65,1211.14,1058,0
933,3,18,4.81,9187.3,663.9,408,0
934,2,24,4.89,14023.59,1285.06,984,0
935,3,16,4.74,9509.06,1443.13,680,0
936,6,23,4.6,12608.36,2439.48,1412,0
937,2,21,4.89,9888.04,739.61,262,0
938,4,30,4.86,18300.49,3521.23,248,0
939,9,18,4.9,7825.15,815.07,708,1
940,17,12,4.76,7040.93,355.97,777,1
941,10,12,4.8,6699.54,389.57,1045,0
942,6,21,4.8,9698.18,835.15,623,0
943,1,24,4.81,11606.1,1257.2,1373,0
944,16,10,4.7,7077.85,1401.14,727,1
945,0,21,4.95,9278.34,2374.48,220,0
946,3,24,4.88,9132.66,835.4,205,0
947,0,16,4.95,7616.52,17.42,1460,0
948,9,16,4.8,9137.52,535.03,227,0
949,4,15,4.78,9434.05,743.77,1423,0
950,8,17,4.88,8998.21,1179.21,438,0
951,3,28,4.92,11021.9,0.0,167,0
952,5,19,4.84,9991.54,1956.15,477,0
953,5,18,4.87,10443.2,363.15,933,0
954,0,32,4.92,17258.31,2194.28,659,0
955,4,18,4.81,9980.51,950.64,1184,1
956,8,15,4.78,5774.72,344.59,928,0
957,6,15,4.76,6660.0,1444.42,619,1
958,0,24,4.86,12115.51,851.3,962,0
959,9,24,4.86,14631.76,491.99,1458,1
960,3,14,4.91,6862.55,1024.74,635,0
961,0,20,4.92,10785.66,1929.5,255,0
962,1,18,4.94,9826.39,932.97,630,1
963,5,26,4.8,11295.33,1398.1,1264,0
964,3,22,4.77,10433.43,1893.78,349,0
965,10,20,4.77,10591.21,956.49,1425,0
966,2,22,4.85,11187.73,935.23,894,1
967,14,7,4.79,4665.2,851.77,914,1
968,3,20,4.89,9921.71,935.42,496,0
969,7,16,4.88,10116.57,467.13,1383,1
970,16,16,4.58,8242.62,928.68,83,0
971,4,25,4.78,13299.45,385.65,469,1
972,0,19,4.87,11047.65,1123.84,645,0
973,6,21,4.85,10757.42,1976.07,731,0
974,34,0,4.42,514.46,104.05,726,1
975,31,0,4.58,299.53,86.45,247,1
976,2,26,4.81,15249.44,2336.79,361,0
977,13,19,4.72,10464.76,1084.2,170,1
978,3,19,4.8,7162.75,1606.03,871,0
979,1,22,4.81,10541.96,1183.39,545,0
980,9,13,4.79,6328.57,878.27,861,1
981,5,17,4.9,9669.43,2111.58,896,1
982,6,14,4.83,5846.03,857.49,1061,0
983,17,16,4.65,8531.61,909.01,834,0
984,3,27,4.84,14977.59,1072.47,982,0
985,9,16,4.72,9359.53,920.48,893,1
986,4,18,4.91,9371.81,1252.61,989,1
987,0,16,4.98,6499.47,373.24,936,1
988,4,14,4.73,6864.09,1444.34,494,0
989,28,3,4.62,2155.95,696.82,392,1
990,5,22,4.78,10812.41,1178.42,1187,0
991,1,20,4.87,14032.74,0.0,533,0
992,10,16,4.77,9631.51,1646.06,837,1
993,30,0,4.49,336.77,110.99,319,1
994,23,9,4.73,5085.75,896.17,664,1
995,6,23,4.81,12565.32,1273.48,808,0
996,4,20,4.81,9498.88,1738.7,950,0
997,6,20,4.83,9770.4,494.18,803,1
998,16,9,4.66,6326.2,915.13,560,1
999,19,16,4.68,9994.92,1307.54,1443,1
1000,17,13,4.58,6867.84,998.47,783,1
1001,5,12,4.67,5771.94,1020.24,1218,0
1002,1,30,4.8,11814.95,2171.1,1112,0
1003,6,18,4.78,12096.11,209.98,850,0
1004,1,19,4.75,11616.17,2006.68,1333,0
1005,0,22,4.85,13348.2,1635.32,218,0
1006,5,17,4.79,8403.57,760.21,1383,1
1007,8,16,4.8,7592.75,998.31,1279,0
1008,18,8,4.74,3969.92,539.37,770,1
1009,15,20,4.85,5503.54,695.8,1108,0
1010,18,7,4.73,3506.8,0.0,794,0
1011,14,13,4.67,7296.06,886.62,425,1
1012,11,11,4.82,6237.25,597.87,1205,1
1013,0,24,4.98,11567.6,1579.19,391,0
1014,7,25,4.73,14330.77,1422.94,492,0
1015,1,25,4.8,12048.56,3331.41,793,0
1016,0,21,4.78,11923.06,1115.58,1260,0
1017,1,20,4.83,12050.52,0.0,594,0
1018,17,10,4.74,6302.41,646.34,756,1
1019,13,13,4.85,6983.53,531.34,91,1
1020,28,7,4.66,3769.32,477.89,200,1
1021,32,0,4.49,853.3,112.35,112,1
1022,21,6,4.67,2746.63,480.65,135,1
1023,1,19,4.9,10881.48,1123.57,1306,1
1024,20,18,4.71,7232.33,1019.7,1267,1
1025,18,6,4.79,3590.18,827.16,1238,1
1026,19,13,4.69,7206.25,863.72,111,1
1027,1,21,4.89,9404.11,25.22,144,1
1028,1,20,4.84,10417.1,700.02,442,0
1029,25,8,4.64,4494.07,15.86,860,1
1030,1,28,4.85,14177.7,823.33,521,0
1031,4,20,4.76,11208.91,0.0,746,0
1032,5,23,4.89,11224.09,1948.39,284,0
1033,1,19,4.97,9424.23,0.0,1104,1
1034,0,19,4.88,8685.11,1443.81,491,0
1035,34,0,4.35,687.35,123.96,127,1
1036,19,7,4.75,4051.13,427.98,1121,1
1037,24,6,4.63,3225.8,822.18,1357,1
1038,3,27,4.86,14861.83,1162.42,51,0
1039,2,14,4.84,4928.86,179.11,671,1
1040,4,19,4.8,11213.5,794.93,1245,0
1041,5,11,4.87,4908.84,64.02,1068,0
1042,0,30,4.92,17801.98,3019.07,1289,0
1043,15,15,4.79,8761.51,1312.75,640,1
1044,34,0,4.56,69.83,73.83,577,1
1045,6,19,4.74,8901.85,1523.53,1072,0
1046,4,20,4.92,10209.31,1612.28,255,0
1047,4,16,4.79,8944.94,750.92,381,1
1048,1,20,4.82,11219.39,1448.24,913,0
1049,3,21,4.81,12260.03,1084.67,1012,0
1050,5,25,4.71,14305.61,775.63,205,0
1051,4,13,4.82,7701.31,0.0,777,0
1052,6,19,4.86,10735.85,890.55,566,0
1053,18,16,4.67,9492.16,1056.36,767,1
1054,2,14,4.95,7674.65,12.61,1438,0
1055,0,24,4.97,14703.86,2523.53,142,0
1056,0,31,4.94,16191.23,1420.52,1493,0
1057,1,15,4.73,6167.8,957.33,690,0
1058,6,11,4.92,7012.07,945.54,1164,1
1059,16,15,4.7,8518.01,791.81,653,1
1060,21,14,4.79,7425.3,424.56,487,1
1061,7,18,4.77,9383.55,470.0,1162,0
1062,4,14,4.83,9362.27,0.0,1040,1
1063,1,28,4.88,14661.36,3213.26,241,0
1064,4,18,4.77,11532.33,1513.62,1066,0
1065,3,22,4.74,12017.61,311.69,1137,0
1066,19,10,4.52,5249.77,848.57,600,1
1067,5,13,5.0,5451.9,128.2,1390,0
1068,2,21,4.74,10807.41,1628.9,972,0
1069,3,19,4.73,11726.61,1636.31,520,0
1070,1,23,4.91,10970.03,567.46,45,0
1071,24,10,4.54,5603.41,0.0,1022,1
1072,0,18,4.77,11629.49,742.77,337,0
1073,0,19,4.68,7718.92,916.62,1142,0
1074,2,19,4.88,10610.16,0.0,801,1
1075,16,14,4.65,7638.45,436.69,716,1
1076,5,19,4.88,10503.74,2205.19,270,0
1077,7,18,4.8,7315.83,709.54,1075,0
1078,4,17,4.85,7957.89,2550.77,273,0
1079,0,23,4.85,8465.05,1191.06,644,0
1080,18,8,4.68,3762.37,334.38,1259,1
1081,2,33,4.8,18868.22,554.64,1382,0
1082,0,22,4.82,11196.43,158.92,1484,0
1083,6,20,4.74,11670.96,1377.16,1438,0
1084,0,33,4.99,18826.48,1208.34,847,0
1085,1,26,4.84,11399.33,896.68,324,0
1086,16,15,4.56,7869.42,953.66,1263,0
1087,5,9,4.85,4182.47,233.68,1208,1
1088,2,21,4.8,11236.2,1971.51,1485,0
1089,3,24,4.85,13624.56,1731.43,986,0
1090,12,18,4.74,9418.28,539.95,238,1
1091,0,19,4.98,7400.92,976.58,769,0
1092,1,25,4.84,10277.22,0.0,688,0
1093,7,16,4.87,11359.95,1569.93,1269,0
1094,6,17,4.87,9573.6,1302.11,607,1
1095,31,0,4.62,0.43,125.24,513,1
1096,4,20,4.85,12066.73,0.0,147,0
1097,0,15,4.83,9564.29,729.15,1258,0
1098,6,17,4.74,10700.43,613.48,1140,0
1099,8,16,4.72,8312.91,885.52,90,0
1100,1,19,4.93,9280.75,1056.94,667,0
1101,6,12,5.0,7384.5,1743.26,735,0
1102,2,19,4.8,9768.37,793.03,719,1
1103,18,17,4.72,10432.37,1648.14,1380,0
1104,17,15,4.73,8321.13,597.28,251,1
1105,4,16,4.8,9398.09,1309.97,480,0
1106,30,0,4.3,342.77,101.51,295,1
1107,32,0,4.42,461.86,99.41,388,1
1108,1,26,4.83,13710.17,744.23,1363,0
1109,4,18,4.96,10753.4,1465.26,1412,0
1110,6,21,4.78,9202.13,108.03,95,1
1111,0,20,4.81,10007.48,1146.96,959,0
1112,4,23,4.83,14298.9,1901.1,372,0
1113,2,23,4.92,14931.25,1937.89,313,0
1114,29,2,4.58,1152.16,216.66,459,1
1115,4,19,4.89,11625.34,3117.33,315,0
1116,14,13,4.76,4698.07,69.85,750,0
1117,4,15,4.93,7805.78,607.33,1493,1
1118,1,24,4.91,10113.83,1001.0,892,0
1119,19,16,4.8,7937.52,569.14,1093,0
1120,0,18,4.82,9573.13,1927.76,755,0
1121,0,23,4.87,13003.21,2703.82,50,0
1122,4,25,4.84,15912.16,4526.45,153,0
1123,10,16,4.72,6885.1,658.95,425,1
1124,3,17,4.78,10241.46,161.27,388,1
1125,0,25,4.91,12570.52,1106.24,1265,0
1126,3,22,4.9,10832.23,352.96,1270,0
1127,2,20,4.87,12888.88,2196.25,1285,0
1128,0,20,4.95,11818.9,1930.65,967,0
1129,6,13,4.74,5483.47,958.92,847,1
1130,1,16,4.84,8425.07,2315.83,984,0
1131,3,16,4.77,7400.16,814.28,628,0
1132,8,15,4.81,8068.06,471.23,1015,0
1133,12,11,4.79,5787.23,560.07,1197,0
1134,2,14,4.95,8077.39,223.32,1151,0
1135,3,29,4.77,12152.83,616.98,932,1
1136,2,25,4.89,12396.24,1320.28,115,0
1137,29,2,4.69,1451.19,326.91,1095,1
1138,2,27,4.79,14689.47,558.48,568,0
1139,2,19,4.77,9943.57,0.0,1123,1
1140,5,27,4.73,15767.78,2527.43,823,1
1141,2,19,4.9,10395.42,406.02,1325,0
1142,1,17,4.82,9619.12,1141.3,527,0
1143,1,15,4.9,8477.31,1643.93,1399,0
1144,8,17,4.78,7593.9,1340.06,1271,0
1145,6,22,4.95,10856.7,1699.66,516,0
1146,8,14,4.86,6794.52,1340.74,739,1
1147,14,11,4.68,6550.69,838.67,811,0
1148,3,18,4.83,10673.38,214.57,1159,0
1149,24,3,4.7,2281.1,701.44,1043,1
1150,12,26,4.69,13669.0,1940.86,1282,1
1151,16,13,4.8,5492.08,832.15,573,1
1152,12,14,4.74,6937.24,885.77,772,0
1153,4,22,4.9,6875.21,0.0,663,1
1154,3,21,4.84,12396.97,444.32,1367,0
1155,4,17,4.8,12057.57,2882.6,478,0
1156,1,26,4.82,12547.38,0.0,893,0
1157,5,19,4.95,10793.02,987.11,206,1
1158,0,25,4.86,13710.37,1759.26,1279,0
1159,0,22,5.0,9445.56,778.62,594,0
1160,26,7,4.63,4167.77,1175.78,530,1
1161,10,14,4.72,8240.32,0.0,886,0
1162,6,22,4.71,11998.48,598.94,763,0
